numar angajati,capital social,an infiintare,numar produse,domeniu de activitate,tara,clienti,parteneri,venit
85.0,402982.4629457588,1998.0,87.0,Retail,Romania,533.8480947476828,12.0,1072789.4777674552
69.0,319353.346947992,2017.0,77.0,Agricultura,Romania,761.0,13.0,614541.3387791968
63.0,236363.4806970498,1978.0,42.0,IT,Germania,381.0,12.0,1169031.654731902
68.0,481075.6369667619,1984.0,50.11865284974093,IT,Franta,788.0,12.0,1738498.746042593
105.0,293501.22119548015,1999.0,96.0,Financiar,Italia,397.0,18.0,1098630.9525324744
110.0,322290.28334324225,1995.0,46.0,Agricultura,Spania,282.0,9.0,590607.7246710266
68.0,149219.43773663716,1979.0,24.0,Financiar,Romania,827.0,17.0,981642.6345288142
117.0,331542.8552422744,1998.0,94.0,Educatie,Franta,647.0,16.0,1033427.5703167306
90.0,307223.4422673247,2023.0,60.0,Retail,Germania,151.0,17.0,808254.2849685134
102.0,133177.2790761612,1985.0,11.0,Retail,Germania,530.0,8.0,1151788.9144239754
132.0,76814.19380891467,2005.0,57.0,Financiar,Spania,263.0,11.0,853577.148573374
117.0,321961.693871647,1989.0,50.0,Retail,Romania,533.8480947476828,2.0,754177.0163229882
94.0,393661.52120764425,2014.0,85.0,Retail,Italia,214.0,8.0,870956.2952695037
82.0,285530.6169149037,2023.0,53.0,Educatie,Germania,652.0,12.0,918244.2886563892
56.0,152047.68139384058,2006.0,50.11865284974093,Agricultura,Romania,753.0,1.0,512419.0725575362
85.0,349934.88951186574,1996.1912908242614,50.11865284974093,IT,Romania,384.0,13.0,1003451.1671338994
95.0,86047.57697432101,1976.0,54.0,Financiar,Franta,135.0,17.0,779975.2025433013
80.0,270572.452888099,1992.0,24.0,Retail,Spania,783.0,14.0,1148164.994520029
97.0,123515.04127928909,2010.0,57.0,Educatie,Italia,924.0,14.0,911258.122290816
101.0,133006.57297694753,2009.0,82.0,Educatie,Spania,473.0,16.0,631623.2536235891
95.0,141032.27712119164,1996.1912908242614,3.0,IT,Franta,662.0,17.0,1424506.470193162
86.0,270572.452888099,1985.0,63.0,Agricultura,Italia,787.0,6.0,777128.7243214992
103.0,73017.59252917893,2007.0,35.0,Financiar,Italia,413.0,7.0,900133.7221727597
108.0,229007.04841809417,1997.0,29.0,Educatie,Germania,109.0,1.0,657724.4405033994
78.0,280268.3512016154,2017.0,39.0,Financiar,Italia,531.0,15.0,1033709.3139372598
128.0,267482.42823484633,2007.0,34.0,Retail,Romania,299.0,18.0,843889.4569409078
98.0,222252.84518136823,2000.0,83.0,Financiar,Spania,609.0,13.0,1069105.7843046784
100.0,427615.9736318386,1983.0,28.0,Agricultura,Spania,166.0,2.0,563911.028398009
114.0,115397.01158922684,2022.0,73.0,Agricultura,Germania,788.0,19.0,913582.3264899672
104.0,277563.53470161825,2002.0,10.0,Financiar,Italia,923.0,15.0,1482439.5570672622
100.40596094552929,77918.63763044943,1978.0,95.0,Retail,Franta,964.0,12.0,1461656.5373517503
105.0,82020.05549505938,1996.0,62.0,Agricultura,Romania,594.0,15.0,557608.0221980237
87.0,308239.63235469337,1993.0,70.0,Educatie,Germania,93.0,18.0,644640.9683834568
107.0,304708.2911995194,1982.0,30.0,Financiar,Italia,558.0,14.0,1262592.467135625
77.0,445115.0807800056,1996.1912908242614,41.0,Retail,Franta,214.0,6.0,930629.7630084044
102.0,301043.15404703293,1998.0,23.0,Educatie,Italia,417.0,12.0,760343.3031853978
99.0,481905.9591821826,2020.0,93.0,Retail,Germania,906.0,6.0,1823554.422855786
95.0,71912.68177996839,2018.0,49.0,Retail,Franta,341.0,9.0,791631.8917883753
97.0,94103.45815133349,2012.0,63.0,Educatie,Franta,898.0,4.0,940740.52301853
62.0,69829.63770667162,1997.0,73.0,Agricultura,Franta,905.0,17.0,747151.4116074693
89.0,133374.582650093,1997.0,37.0,Financiar,Franta,966.0,2.0,1430901.522339329
101.0,293571.5499237551,1977.0,72.0,Financiar,Italia,947.0,16.0,1540165.8089405291
103.0,340507.4816423426,1992.0,67.0,Agricultura,Franta,848.0,14.0,988263.8904540184
79.0,70513.32107690096,1998.0,70.0,IT,Italia,925.0,8.0,1385561.9889692108
125.0,475686.90043051966,1974.0,49.0,Educatie,Franta,786.0,14.0,1252886.836751854
82.0,428974.4194926715,2011.0,38.0,Agricultura,Franta,335.0,2.0,669746.6981361893
119.0,183475.61697069192,1976.0,22.0,Financiar,Germania,253.0,16.0,1165232.8114433296
108.0,84734.38860191058,2011.0,82.0,Educatie,Italia,733.0,4.0,810936.5698450317
87.0,126449.18294857578,2005.0,50.11865284974093,Educatie,Italia,573.0,1.0,682262.558792231
135.0,107124.98618973773,2010.0,44.0,IT,Spania,868.0,14.0,1520578.1136065335
76.0,105477.70068452608,1996.0,94.0,Financiar,Germania,170.0,8.0,732984.7076229188
118.0,283352.75989958027,2015.0,5.0,Retail,Italia,994.0,3.0,1448173.9871276978
120.0,160631.34912203014,1971.0,85.0,IT,Germania,805.0,5.0,1893812.9165781315
86.0,211162.872438115,1994.0,99.0,IT,Germania,713.0,6.0,1589871.0160600208
127.0,495277.4000229451,1978.0,88.0,Retail,Germania,713.0,8.0,1747433.0160192738
94.0,357941.41201640514,2022.0,81.0,Retail,Romania,237.0,6.0,706164.8472098431
105.0,477041.3001711506,1996.0,38.0,IT,Italia,956.0,6.0,1919737.170154036
105.0,114150.44976490202,1970.0,23.0,Educatie,Germania,62.0,4.0,582214.7833518882
97.0,221962.76367465616,1992.0,73.0,Agricultura,Romania,652.0,7.0,614385.1054698625
116.0,299629.3114770594,1979.0,31.0,Agricultura,Romania,249.0,19.0,549851.7245908239
115.0,84541.1278499321,2011.0,18.0,IT,Germania,635.0,7.0,1415252.5996536838
65.0,51884.34963258104,2021.0,78.0,Educatie,Franta,817.0,3.0,744637.34453506
126.0,351695.4502086129,1994.0,31.0,Retail,Italia,505.0,8.0,1217300.724150201
66.0,338818.7825606459,2023.0,91.0,IT,Franta,497.0,1.0,1206873.31299663
120.0,234854.9644998253,1996.1912908242614,84.0,Financiar,Italia,837.0,1.0,1481886.8723098638
122.0,270339.8342144147,1975.0,84.0,Educatie,Romania,889.0,14.0,908702.9253964868
78.0,236949.35026644036,1975.0,77.0,Financiar,Romania,890.0,6.0,1109517.0776731863
91.0,60802.27018019999,2022.0,88.0,Financiar,Italia,120.0,10.0,587185.770740556
77.0,200917.2227978581,1971.0,80.0,IT,Franta,639.0,14.0,1401969.2922279118
95.0,129687.01492878042,1987.0,60.0,Retail,Franta,845.0,4.0,952781.9037333368
93.0,94290.88509561591,1992.0,30.0,Financiar,Italia,179.0,6.0,709246.8903745803
115.0,480524.1952502074,1971.0,88.0,Educatie,Spania,938.0,16.0,1113019.476648853
126.0,319711.8762689745,1981.0,84.0,Agricultura,Franta,92.0,1.0,654010.1756598668
127.0,377895.3279064712,1991.0,47.0,Financiar,Germania,569.0,10.188308329022245,1627894.7483948888
88.0,191913.6844697529,2006.0,4.0,Financiar,Franta,62.0,10.188308329022245,708037.0633769411
95.0,226916.20827230683,1989.0,64.0,Educatie,Spania,774.0,15.0,828093.5230947919
66.0,156615.79725352558,2008.0,6.0,Agricultura,Romania,672.0,12.0,513046.3189014103
83.0,93634.55193444114,1993.0,92.0,Financiar,Romania,852.0,3.0,983862.4587573868
119.0,130564.23684871272,2017.0,96.0,IT,Romania,584.0,11.0,1099923.1776365344
132.0,408881.3203834186,1989.0,19.0,Educatie,Franta,351.0,15.0,967520.5724243
75.0,354895.6123326991,1970.0,67.0,Educatie,Romania,815.0,3.0,781153.0255497146
88.0,296117.99419346463,1970.0,10.0,Financiar,Germania,576.0,14.0,1099754.3658483273
99.0,263790.44279004564,1986.0,73.0,Agricultura,Spania,691.0,2.0,717547.7948276201
105.0,465095.427645256,1970.0,35.0,Financiar,Franta,622.0,4.0,1550655.6363602416
83.0,82730.72650040078,2022.0,68.0,Retail,Germania,164.0,19.0,662533.8102603366
108.0,176270.36595706217,2021.0,37.0,Financiar,Franta,533.8480947476828,12.0,1153653.4592337175
90.0,207472.0341068213,2014.0,15.0,Retail,Romania,881.0,2.0,992683.2204640928
99.0,402091.6154957545,1999.0,41.0,Retail,Franta,554.0,17.0,1595189.3251083605
110.0,496631.5790728871,2010.0,12.0,Educatie,Germania,357.0,3.0,767067.6316410791
100.0,158301.73164071888,2016.0,58.0,Educatie,Franta,981.0,10.0,1039721.5130098208
91.0,443438.3003616863,1972.0,5.0,Agricultura,Franta,374.0,16.0,780747.9161880771
97.0,423780.2421943061,2015.0,53.0,Financiar,Germania,628.0,9.0,1521320.0203968186
98.0,151095.82893879496,1980.0,88.0,IT,Spania,810.0,11.0,1370404.058874506
92.0,229699.66108965012,1993.0,83.0,Retail,Italia,224.0,10.188308329022245,791783.755984548
94.0,234352.7911816336,1991.0,88.0,Agricultura,Italia,900.0,3.0,850729.3397671842
131.0,270572.452888099,2013.0,92.0,IT,Spania,563.0,16.0,1563539.4231904848
111.0,131401.35562050424,2014.0,11.0,IT,Italia,221.0,12.0,957961.220058454
94.0,270572.452888099,1995.0,13.0,Retail,Romania,551.0,5.0,956772.652198291
113.0,270572.452888099,1982.0,56.0,Retail,Italia,383.0,7.0,980198.4393920876
100.40596094552929,378891.65559927217,1970.0,89.0,Educatie,Romania,333.0,9.0,629051.2450196724
123.0,239004.9519330483,1993.0,97.0,Financiar,Spania,524.0,18.0,1144718.5406321296
107.0,310261.89340244303,1979.0,5.0,Agricultura,Italia,103.0,8.0,558365.7088331727
97.0,424675.297996759,2004.0,36.0,Financiar,Italia,507.0,12.0,1232146.732437472
108.0,411874.5042427479,1993.0,22.0,Agricultura,Romania,628.0,2.0,702349.8016970991
68.0,439890.4325928651,1997.0,75.0,IT,Romania,469.0,10.0,1044667.8244446488
77.0,76827.79640509657,2005.0,64.0,Retail,Franta,663.0,19.0,998265.6811959752
76.0,361422.7488678852,1985.0,12.0,Retail,Germania,681.0,9.0,1340995.1090490234
102.0,112994.31952479327,2009.0,48.0,IT,Italia,752.0,8.0,1372494.887572314
134.0,237118.3556082849,1985.0,68.0,IT,Germania,458.0,1.0,1660174.2733886992
144.0,296864.7867746098,1986.0,78.0,Agricultura,Germania,353.0,6.0,898164.2805937815
112.0,231232.76813607384,2020.0,2.0,IT,Italia,984.0,12.0,1729109.4913224664
110.0,283825.25411135337,2023.0,89.0,Agricultura,Romania,608.0,19.0,637530.1016445414
63.0,498436.8389593786,1984.0,57.0,Financiar,Franta,271.0,17.0,1067604.128920675
89.0,110847.79117078462,1985.0,81.0,Retail,Spania,533.8480947476828,2.0,865159.542172718
84.0,353955.2204013915,1984.0,80.0,Retail,Italia,207.0,11.0,841647.7586890017
87.0,228200.4348735269,2003.0,19.0,Retail,Germania,397.0,18.0,883584.3131089393
96.0,109854.40950829796,1980.0,11.0,Financiar,Spania,208.0,11.0,719185.902798433
90.0,121431.54351843928,1970.0,72.0,Financiar,Germania,938.0,18.0,1588342.7046017798
60.0,477172.8978105276,1984.0,16.0,Educatie,Franta,933.0,8.0,1092881.1452191588
114.0,445820.6735202929,1995.0,85.0,Retail,Germania,971.0,15.0,1226859.577171364
78.0,458168.8821867599,1996.1912908242614,72.0,Agricultura,Spania,284.0,9.0,544794.3081621743
104.0,496189.74912232393,1973.0,84.0,Educatie,Spania,711.0,15.0,972768.9258155504
141.0,143741.92550383307,2012.0,30.0,Retail,Franta,454.0,7.0,1157318.70189299
81.0,270572.452888099,1974.0,32.0,Agricultura,Spania,306.0,13.0,497176.98879808426
49.0,351148.56346619,2004.0,67.0,Agricultura,Spania,726.0,13.0,633225.3679251237
94.0,267711.1429372913,1982.0,4.0,Retail,Franta,638.0,1.0,1215014.6914910872
122.0,238275.29002025008,1979.0,72.0,IT,Germania,646.0,4.0,1544647.761018225
139.0,211015.06220101687,1980.0,50.11865284974093,IT,Germania,607.0,4.0,1837515.8153110675
75.0,317201.2843745535,1987.0,42.0,Educatie,Italia,954.0,4.0,974808.6935622588
109.0,309017.0428880369,2003.0,76.0,Financiar,Italia,962.0,13.0,1556113.2934526687
90.0,122656.02532890804,2008.0,18.0,Agricultura,Germania,533.8480947476828,2.0,446127.3741841884
97.0,262282.9268832976,2010.0,32.0,Agricultura,Italia,262.0,15.0,559815.8049039828
152.0,299062.29929443245,2011.0,97.0,Educatie,Franta,528.0,4.0,1038411.445087243
69.0,306629.1224291257,2019.0,98.0,Educatie,Germania,536.0,6.0,806796.3471303493
105.0,144548.2368105583,1992.0,51.0,Agricultura,Romania,620.0,10.188308329022245,586619.2947242233
109.0,384022.12651352905,1976.0,93.0,Retail,Italia,615.0,7.0,1270815.931089741
121.0,61339.59266948134,2008.0,52.0,Retail,Spania,391.0,6.0,808064.1311618579
101.0,209674.3349944232,1972.0,29.0,Financiar,Germania,573.0,3.0,1365613.644844925
106.0,401095.6918410351,1981.0,27.0,Agricultura,Romania,753.0,4.0,754438.2767364141
92.0,303751.81447493104,1976.0,93.0,Agricultura,Spania,533.8480947476828,10.0,671330.7983689698
105.0,167523.0946298871,2018.0,18.0,Agricultura,Romania,55.0,9.0,353809.2378519549
93.0,362728.9037043715,1995.0,58.0,Agricultura,Italia,870.0,6.0,894109.8737780984
112.0,305325.92487023305,2002.0,55.0,Educatie,Spania,193.0,11.0,612971.3328107655
92.0,408309.6242553743,2006.0,74.0,Retail,Italia,907.0,7.0,1727378.661829837
107.0,380761.3337854205,2017.0,50.0,Agricultura,Spania,310.0,18.0,609294.9868655851
99.0,324548.5649163056,1984.0,50.11865284974093,IT,Germania,634.0,4.0,1724675.9931621212
122.0,269679.9538898663,1971.0,17.0,Retail,Franta,735.0,5.0,1446650.3640340958
98.0,109931.95655038554,2010.0,62.0,Financiar,Franta,281.0,4.0,859307.5032850759
64.0,167599.8580484227,1976.0,72.0,Retail,Romania,319.0,4.0,585959.9148290536
125.0,238594.7628126884,2001.0,57.0,Agricultura,Spania,989.0,13.0,902701.6956375832
81.0,319684.6791528749,1973.0,74.0,Retail,Italia,496.0,16.0,1035132.96899007
86.0,281168.5348468872,1989.0,15.0,Educatie,Germania,923.0,14.0,1146706.1769535388
88.0,179683.03668178828,2019.0,88.0,IT,Germania,271.0,11.0,1063317.1885158778
127.0,52908.96100536975,2022.0,58.0,Agricultura,Germania,101.0,2.0,518509.01816300704
57.0,273307.64985536627,2005.0,13.0,Educatie,Franta,165.0,14.0,496259.9751653893
162.0,178531.6948530094,2001.0,46.0,IT,Italia,533.8480947476828,7.0,1619578.5253677084
121.0,380573.7353197408,1996.1912908242614,84.0,Educatie,Germania,614.0,11.0,1133101.4532514366
104.0,60775.819371717575,1982.0,89.0,Retail,Germania,926.0,4.0,1432011.688272243
98.0,313172.51508760586,1970.0,27.0,Agricultura,Romania,590.0,7.0,646069.0060350425
105.0,473663.4068777295,2004.0,71.0,Retail,Spania,68.0,16.0,822137.8485393015
110.0,128484.17020017478,2017.0,10.0,Financiar,Spania,864.0,6.0,1201546.181693125
112.0,262242.2708377679,1999.0,4.0,Agricultura,Spania,441.0,6.0,633266.5991686181
111.0,91139.89631771218,2023.0,56.0,Retail,Germania,840.0,2.0,963083.9377906272
101.0,331556.8605176087,2005.0,69.0,Agricultura,Franta,678.0,8.0,869209.5674691567
96.0,297739.2562683015,1994.0,79.0,IT,Romania,667.0,7.0,1212554.442201226
96.0,233314.48589577456,1985.0,34.0,Agricultura,Germania,468.0,14.0,775776.1121016337
96.0,284619.6596631836,1988.0,1.0,Agricultura,Italia,358.0,9.0,629097.4366383281
122.0,453458.5963110546,1970.0,48.0,IT,Germania,788.0,15.0,2219131.526126607
111.0,138332.43603998015,1974.0,2.0,Retail,Germania,913.0,10.188308329022245,1558479.246273583
41.0,60154.030267406255,2020.0,10.0,Agricultura,Italia,235.0,12.0,276073.934528355
113.0,437749.1981145954,1991.0,33.0,Educatie,Spania,310.0,19.0,758215.8530667248
103.0,309702.6870745579,1993.0,44.0,Agricultura,Romania,577.0,13.0,637881.0748298232
99.0,450796.30495782907,2012.0,28.0,Retail,Franta,322.0,7.0,1097301.1178671066
92.0,318625.35053592763,2014.0,58.0,IT,Germania,209.0,10.0,1177706.618062724
122.0,414572.4904818661,2021.0,6.0,Retail,Germania,919.0,10.0,1758600.8920047672
118.0,243353.01350981655,2006.0,15.0,Financiar,Franta,811.0,2.0,1524678.2964157949
84.0,387436.96907972096,2022.0,69.0,Agricultura,Romania,273.0,14.0,479374.7876318884
108.0,460868.6601004352,2005.0,15.0,Agricultura,Germania,305.0,13.0,828726.4496562436
80.0,307455.3336749928,2005.0,64.0,IT,Franta,229.0,6.0,1041743.950333118
72.0,131353.3177530708,1973.0,6.0,Agricultura,Germania,69.0,9.0,422437.8579417196
87.0,170958.92676358917,2005.0,41.0,Educatie,Spania,673.0,13.0,708819.6687479767
117.0,139390.0596038326,2021.0,18.0,Educatie,Spania,681.0,9.0,766453.0795038972
119.0,161085.6624180798,2022.0,11.0,Retail,Germania,755.0,13.0,1396151.9564311868
110.0,187886.9522079664,1987.0,57.0,IT,Germania,517.0,5.0,1523431.299818365
114.0,299810.2040389348,2019.0,92.0,Financiar,Spania,672.0,14.0,1212504.2958878386
110.0,314596.23325872474,1985.0,6.0,Retail,Germania,259.0,5.0,1111820.8359373286
87.0,241924.8862588375,2010.0,42.0,IT,Romania,562.0,9.0,1030443.664694128
108.0,326939.35091937595,1987.0,71.0,IT,Romania,107.0,8.0,880454.5131895319
116.0,86708.71652511467,1991.0,46.0,Retail,Italia,142.0,7.0,724830.2758980824
115.0,89504.70667617198,1971.0,50.11865284974093,Retail,Romania,270.0,8.0,704102.8240057032
123.0,127323.2571609463,1990.0,18.0,Agricultura,Germania,772.0,3.0,959461.02401013
114.0,283134.8741181551,2005.0,95.0,Financiar,Germania,989.0,10.188308329022245,1843782.735447521
107.0,146297.6054142411,2013.0,39.0,Educatie,Franta,281.0,8.0,648939.0991673311
121.0,177477.9815716598,2008.0,34.0,Agricultura,Romania,823.0,1.0,704991.192628664
99.0,230140.77627784733,2016.0,87.0,IT,Spania,413.0,7.0,1047041.140429224
82.0,415339.7558046709,2008.0,56.0,Financiar,Spania,664.0,19.0,1174987.9254003398
96.0,56237.961160787054,1998.0,52.0,Financiar,Italia,611.0,2.0,1014965.6097054138
85.0,342220.4691064801,2023.0,72.0,Retail,Franta,423.0,14.0,1019631.9659030545
